,sport_match,location_match,time_match,label,query,venue_id
13965,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-191
13966,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-191
13967,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-192
13968,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-192
13969,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-192
13970,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-192
13971,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-192
13972,1,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-193
13973,1,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-193
13974,1,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-193
13975,1,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-193
13976,1,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-193
13977,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-194
13978,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-194
13979,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-194
13980,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-194
13981,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-194
13982,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-195
13983,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-195
13984,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-195
13985,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-195
13986,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-195
13987,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-196
13988,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-196
13989,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-196
13990,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-196
13991,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-196
13992,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-197
13993,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-197
13994,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-197
13995,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-197
13996,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-197
13997,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-198
13998,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-198
13999,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-198
14000,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-198
14001,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-198
14002,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-199
14003,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-199
14004,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-199
14005,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-199
14006,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-199
14007,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-200
14008,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-200
14009,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-200
14010,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-200
14011,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-200
14012,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-201
14013,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-201
14014,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-201
14015,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-201
14016,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-201
14017,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-202
14018,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-202
14019,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-202
14020,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-202
14021,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-202
14022,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-203
14023,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-203
14024,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-203
14025,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-203
14026,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-203
14027,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-204
14028,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-204
14029,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-204
14030,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-204
14031,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-204
14032,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-205
14033,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-205
14034,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-205
14035,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-205
14036,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-205
14037,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-206
14038,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-206
14039,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-206
14040,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-206
14041,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-206
14042,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-207
14043,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-207
14044,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-207
14045,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-207
14046,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-207
14047,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-208
14048,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-208
14049,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-208
14050,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-208
14051,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-208
14052,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-209
14053,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-209
14054,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-209
14055,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-209
14056,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-209
14057,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-210
14058,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-210
14059,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-210
14060,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-210
14061,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-210
14062,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-211
14063,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-211
14064,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-211
14065,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-211
14066,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-211
14067,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-212
14068,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-212
14069,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-212
14070,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-212
14071,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-212
14072,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-213
14073,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-213
14074,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-213
14075,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-213
14076,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-213
14077,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-214
14078,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-214
14079,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-214
14080,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-214
14081,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-214
14082,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-215
14083,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-215
14084,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-215
14085,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-215
14086,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-215
14087,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-216
14088,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-216
14089,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-216
14090,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-216
14091,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-216
14092,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-217
14093,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-217
14094,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-217
14095,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-217
14096,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-217
14097,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-218
14098,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-218
14099,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-218
14100,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-218
14101,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-218
14102,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-219
14103,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-219
14104,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-219
14105,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-219
14106,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-219
14107,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-220
14108,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-220
14109,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-220
14110,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-220
14111,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-220
14112,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-221
14113,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-221
14114,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-221
14115,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-221
14116,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-221
14117,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-222
14118,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-222
14119,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-222
14120,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-222
14121,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-222
14122,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-223
14123,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-223
14124,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-223
14125,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-223
14126,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-223
14127,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-224
14128,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-224
14129,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-224
14130,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-224
14131,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-224
14132,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-225
14133,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-225
14134,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-225
14135,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-225
14136,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-225
14137,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-226
14138,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-226
14139,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-226
14140,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-226
14141,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-226
14142,1,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-227
14143,1,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-227
14144,1,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-227
14145,1,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-227
14146,1,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-227
14147,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-228
14148,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-228
14149,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-228
14150,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-228
14151,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-228
14152,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-229
14153,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-229
14154,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-229
14155,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-229
14156,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-229
14157,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-230
14158,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-230
14159,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-230
14160,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-230
14161,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-230
14162,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-231
14163,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-231
14164,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-231
14165,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-231
14166,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-231
14167,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-232
14168,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-232
14169,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-232
14170,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-232
14171,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-232
14172,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-233
14173,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-233
14174,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-233
14175,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-233
14176,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-233
14177,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-234
14178,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-234
14179,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-234
14180,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-234
14181,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-234
14182,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-235
14183,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-235
14184,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-235
14185,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-235
14186,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-235
14187,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-236
14188,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-236
14189,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-236
14190,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-236
14191,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-236
14192,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-237
14193,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-237
14194,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-237
14195,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-237
14196,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-237
14197,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-238
14198,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-238
14199,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-238
14200,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-238
14201,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-238
14202,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-239
14203,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-239
14204,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-239
14205,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-239
14206,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-239
14207,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-240
14208,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-240
14209,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-240
14210,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-240
14211,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-240
14212,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-241
14213,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-241
14214,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-241
14215,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-241
14216,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-241
14217,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-242
14218,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-242
14219,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-242
14220,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-242
14221,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-242
14222,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-243
14223,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-243
14224,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-243
14225,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-243
14226,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-243
14227,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-244
14228,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-244
14229,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-244
14230,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-244
14231,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-244
14232,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-245
14233,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-245
14234,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-245
14235,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-245
14236,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-245
14237,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-246
14238,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-246
14239,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-246
14240,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-246
14241,0,2,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-246
14242,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-247
14243,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-247
14244,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-247
14245,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-247
14246,1,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-247
14247,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-248
14248,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-248
14249,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-248
14250,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-248
14251,0,0,1,0,sân Pickleball Quận Hoàng Mai buổi sáng,v-248
14252,0,0,1,0,sân Tennis Long Biên chiều nay,v-001
14253,0,0,1,0,sân Tennis Long Biên chiều nay,v-001
14254,0,0,1,0,sân Tennis Long Biên chiều nay,v-001
14255,0,0,1,0,sân Tennis Long Biên chiều nay,v-002
14256,0,0,1,0,sân Tennis Long Biên chiều nay,v-002
14257,0,0,1,0,sân Tennis Long Biên chiều nay,v-002
14258,0,0,1,0,sân Tennis Long Biên chiều nay,v-002
14259,0,0,1,0,sân Tennis Long Biên chiều nay,v-002
14260,1,0,1,0,sân Tennis Long Biên chiều nay,v-003
14261,0,0,1,0,sân Tennis Long Biên chiều nay,v-003
14262,1,0,1,0,sân Tennis Long Biên chiều nay,v-003
14263,1,0,1,0,sân Tennis Long Biên chiều nay,v-003
14264,0,0,1,0,sân Tennis Long Biên chiều nay,v-004
14265,0,0,1,0,sân Tennis Long Biên chiều nay,v-004
14266,0,0,1,0,sân Tennis Long Biên chiều nay,v-004
14267,0,0,1,0,sân Tennis Long Biên chiều nay,v-005
14268,0,0,1,0,sân Tennis Long Biên chiều nay,v-005
14269,0,0,1,0,sân Tennis Long Biên chiều nay,v-005
14270,0,0,1,0,sân Tennis Long Biên chiều nay,v-005
14271,0,0,1,0,sân Tennis Long Biên chiều nay,v-005
14272,0,0,1,0,sân Tennis Long Biên chiều nay,v-006
14273,0,0,1,0,sân Tennis Long Biên chiều nay,v-006
14274,1,0,1,0,sân Tennis Long Biên chiều nay,v-006
14275,0,0,1,0,sân Tennis Long Biên chiều nay,v-006
14276,1,0,1,0,sân Tennis Long Biên chiều nay,v-006
14277,0,0,1,0,sân Tennis Long Biên chiều nay,v-007
14278,1,0,1,0,sân Tennis Long Biên chiều nay,v-007
14279,0,0,1,0,sân Tennis Long Biên chiều nay,v-007
14280,1,0,1,0,sân Tennis Long Biên chiều nay,v-007
14281,0,0,1,0,sân Tennis Long Biên chiều nay,v-007
14282,1,0,1,0,sân Tennis Long Biên chiều nay,v-008
14283,1,0,1,0,sân Tennis Long Biên chiều nay,v-008
14284,0,0,1,0,sân Tennis Long Biên chiều nay,v-008
14285,0,0,1,0,sân Tennis Long Biên chiều nay,v-008
14286,0,0,1,0,sân Tennis Long Biên chiều nay,v-009
14287,0,0,1,0,sân Tennis Long Biên chiều nay,v-009
14288,0,0,1,0,sân Tennis Long Biên chiều nay,v-010
14289,1,0,1,0,sân Tennis Long Biên chiều nay,v-010
14290,1,0,1,0,sân Tennis Long Biên chiều nay,v-010
14291,1,0,1,0,sân Tennis Long Biên chiều nay,v-011
14292,0,0,1,0,sân Tennis Long Biên chiều nay,v-011
14293,1,0,1,0,sân Tennis Long Biên chiều nay,v-011
14294,1,0,1,0,sân Tennis Long Biên chiều nay,v-011
14295,0,0,1,0,sân Tennis Long Biên chiều nay,v-011
14296,0,0,1,0,sân Tennis Long Biên chiều nay,v-012
14297,0,0,1,0,sân Tennis Long Biên chiều nay,v-012
14298,0,0,1,0,sân Tennis Long Biên chiều nay,v-013
14299,0,0,1,0,sân Tennis Long Biên chiều nay,v-013
14300,0,0,1,0,sân Tennis Long Biên chiều nay,v-013
14301,0,0,1,0,sân Tennis Long Biên chiều nay,v-013
14302,0,0,1,0,sân Tennis Long Biên chiều nay,v-013
14303,0,0,1,0,sân Tennis Long Biên chiều nay,v-014
14304,0,0,1,0,sân Tennis Long Biên chiều nay,v-014
14305,0,0,1,0,sân Tennis Long Biên chiều nay,v-014
14306,0,0,1,0,sân Tennis Long Biên chiều nay,v-014
14307,0,0,1,0,sân Tennis Long Biên chiều nay,v-014
14308,0,0,1,0,sân Tennis Long Biên chiều nay,v-015
14309,0,0,1,0,sân Tennis Long Biên chiều nay,v-015
14310,1,0,1,0,sân Tennis Long Biên chiều nay,v-015
14311,1,0,1,0,sân Tennis Long Biên chiều nay,v-015
14312,0,0,1,0,sân Tennis Long Biên chiều nay,v-016
14313,0,0,1,0,sân Tennis Long Biên chiều nay,v-016
14314,0,0,1,0,sân Tennis Long Biên chiều nay,v-016
14315,0,0,1,0,sân Tennis Long Biên chiều nay,v-016
14316,0,0,1,0,sân Tennis Long Biên chiều nay,v-016
14317,0,0,1,0,sân Tennis Long Biên chiều nay,v-017
14318,0,0,1,0,sân Tennis Long Biên chiều nay,v-017
14319,0,0,1,0,sân Tennis Long Biên chiều nay,v-018
14320,0,0,1,0,sân Tennis Long Biên chiều nay,v-018
14321,0,0,1,0,sân Tennis Long Biên chiều nay,v-018
14322,0,0,1,0,sân Tennis Long Biên chiều nay,v-018
14323,0,0,1,0,sân Tennis Long Biên chiều nay,v-018
14324,1,0,1,0,sân Tennis Long Biên chiều nay,v-019
14325,0,0,1,0,sân Tennis Long Biên chiều nay,v-019
14326,1,0,1,0,sân Tennis Long Biên chiều nay,v-019
14327,1,0,1,0,sân Tennis Long Biên chiều nay,v-020
14328,1,0,1,0,sân Tennis Long Biên chiều nay,v-020
14329,1,0,1,0,sân Tennis Long Biên chiều nay,v-020
